Id,Status
Biter,Suceptible
Brea,Suceptible
Brusco,Suceptible
Denyo-Terys,Suceptible
Desmond,Infected
Dobber,Infected
Elmar-Frey,Suceptible
Jaqen-Hghar,Suceptible
Jeyne-Poole,Suceptible
Kindly-Man,Suceptible
Koss,Suceptible
Lommy-Greenhands,Infected
Mad-Huntsman,Suceptible
Meralyn,Suceptible
Mordane,Suceptible
Mycah,Suceptible
Pate-(Old),Recovered
Praed,Infected
Ravella-Swann,Suceptible
Rickon-Stark,Infected
Rodrik-Cassel,Infected
Rorge,Infected
Syrio-Forel,Recovered
Talea,Suceptible
Ternesio-Terys,Suceptible
Thoros-of-Myr,Infected
Tommen-Baratheon,Dead
Umma,Suceptible
Vayon-Poole,Dead
Waif,Suceptible
Weasel,Infected
Weese,Suceptible
Woth,Suceptible
Yorko-Terys,Suceptible
Clayton-Suggs,Suceptible
Galbart-Glover,Infected
Godry-Farring,Dead
Grimtongue,Suceptible
Hagen,Suceptible
Qarl-the-Maid,Suceptible
Red-Oarsman,Suceptible
Rodrik-Harlaw,Suceptible
Rolfe-the-Dwarf,Suceptible
Sybelle-Glover,Suceptible
Torgon-Greyiron,Suceptible
Tristifer-Botley,Suceptible
Tycho-Nestoris,Suceptible
Wex-Pyke,Suceptible
Ashara-Dayne,Suceptible
Aurane-Waters,Infected
Harys-Swyft,Recovered
Loras-Tyrell,Dead
Orton-Merryweather,Infected
Paxter-Redwyne,Suceptible
Porridge,Suceptible
Salladhor-Saan,Suceptible
Shireen-Baratheon,Infected
Azor-Ahai,Suceptible
Bael-the-Bard,Infected
Ygritte,Dead
Baelor-I-Targaryen,Suceptible
Ballabar,Suceptible
Frenken,Suceptible
Podrick-Payne,Infected
Balman-Byrch,Suceptible
Falyse-Stokeworth,Suceptible
Boros-Blount,Recovered
Mandon-Moore,Recovered
Osmund-Kettleblack,Infected
Bannen,Suceptible
Dywen,Suceptible
Barbrey-Dustin,Infected
Roger-Ryswell,Infected
Ben-Plumm,Recovered
Bloodbeard,Suceptible
Galazza-Galare,Infected
Grazhar,Suceptible
Groleo,Infected
Hizdahr-zo-Loraq,Recovered
Khrazz,Suceptible
Larraq,Suceptible
Missandei,Recovered
Pycelle,Dead
Reznak-mo-Reznak,Infected
Skahaz-mo-Kandaq,Infected
Steelskin,Infected
Widower,Suceptible
Xaro-Xhoan-Daxos,Suceptible
Barsena,Suceptible
Bartimus,Suceptible
Bedwyck,Suceptible
Craster,Suceptible
Belaquo,Suceptible
Goghor-the-Giant,Infected
Irri,Suceptible
Spotted-Cat,Suceptible
Oznak-zo-Pahl,Suceptible
Ben-Bones,Infected
Kasporio,Suceptible
Penny,Recovered
Tybero-Istarion,Suceptible
Benerro,Suceptible
Moqorro,Suceptible
Benethon-Scales,Suceptible
Narbert-Grandison,Suceptible
Benfred-Tallhart,Infected
Helman-Tallhart,Suceptible
Leobald-Tallhart,Suceptible
Stygg,Suceptible
Jaremy-Rykker,Suceptible
Luwin,Dead
Waymar-Royce,Suceptible
Jack-Bulwer,Suceptible
Mariya-Darry,Suceptible
Beth-Cassel,Dead
Big-Boil,Recovered
Black-Balaq,Suceptible
Blane,Suceptible
Blue-Bard,Suceptible
Lambert-Turnberry,Suceptible
Qyburn,Dead
Tallad,Suceptible
Bonifer-Hasty,Suceptible
Tanda-Stokeworth,Recovered
Cellador,Suceptible
Othell-Yarwyck,Infected
Tormund,Recovered
Wick-Whittlestick,Suceptible
Brynden-Rivers,Recovered
Chayle,Suceptible
Cley-Cerwyn,Suceptible
Coldhands,Suceptible
Donella-Hornwood,Suceptible
Hali,Suceptible
Hallis-Mollen,Suceptible
Hodor,Suceptible
Howland-Reed,Suceptible
Hullen,Recovered
Jon-Umber-(Greatjon),Recovered
Joseth,Suceptible
Leaf,Suceptible
Meera-Reed,Recovered
Osha,Dead
Poxy-Tym,Recovered
Reek,Dead
Rickard-Stark,Suceptible
Stafford-Lannister,Recovered
Stiv,Suceptible
Walder-Frey-(son-of-Jammos),Suceptible
Walder-Frey-(son-of-Merrett),Suceptible
Brandon-Norrey,Suceptible
Torghen-Flint,Suceptible
Lyanna-Stark,Suceptible
Brella,Suceptible
Shae,Infected
Brenett,Suceptible
Clarence-Crabb,Suceptible
Cleos-Frey,Recovered
Creighton-Longbough,Suceptible
Dick-Crabb,Suceptible
Dontos-Hollard,Infected
Edmure-Tully,Recovered
Elder-Brother,Suceptible
Emmon-Cuy,Suceptible
Hyle-Hunt,Recovered
Illifer,Suceptible
Jeyne-Heddle,Suceptible
Lysa-Arryn,Infected
Meribald,Recovered
Narbert,Suceptible
Pyg,Infected
Robar-Royce,Suceptible
Selwyn-Tarth,Suceptible
Shagwell,Infected
Timeon,Suceptible
Vyman,Suceptible
Walton,Recovered
Willow-Heddle,Suceptible
Chiggen,Infected
Jacelyn-Bywater,Infected
Lollys-Stokeworth,Suceptible
Marillion,Suceptible
Shagga,Suceptible
Timett,Suceptible
Vardis-Egen,Suceptible
Willis-Wode,Recovered
Brus-Buckler,Suceptible
Malegorn,Infected
Bryce-Caron,Infected
Eldon-Estermont,Suceptible
Guyard-Morrigen,Suceptible
Daven-Lannister,Suceptible
Edwyn-Frey,Suceptible
Emmon-Frey,Suceptible
Hoster-Tully,Infected
Nestor-Royce,Infected
Ryman-Frey,Recovered
Bump,Suceptible
Varamyr,Suceptible
Butterbumps,Suceptible
Olenna-Redwyne,Dead
Byam-Flint,Suceptible
Caggo,Suceptible
Lucifer-Long,Suceptible
Meris,Suceptible
Camarron,Suceptible
Captain-Myraham,Suceptible
Captain-Myraham-Daughter,Dead
Colemon,Suceptible
Colen-of-Greenpools,Suceptible
Dacey-Mormont,Suceptible
Desmond-Grell,Suceptible
Donnel-Waynwood,Suceptible
Eon-Hunter,Suceptible
Jason-Mallister,Infected
Jeyne-Westerling,Suceptible
Lothar-Frey,Infected
Maege-Mormont,Suceptible
Marq-Piper,Recovered
Masha-Heddle,Suceptible
Mathis-Rowan,Suceptible
Moreo-Tumitis,Suceptible
Mya-Stone,Recovered
Mychel-Redfort,Suceptible
Raynald-Westerling,Suceptible
Robert-Arryn,Infected
Robin-Ryger,Recovered
Roslin-Frey,Suceptible
Tansy,Suceptible
Tytos-Blackwood,Recovered
Utherydes-Wayn,Suceptible
Wendel-Manderly,Suceptible
Cayn,Recovered
Cedric-Payne,Recovered
Dorcas,Dead
Garlan-Tyrell,Infected
Garth-Tyrell,Suceptible
High-Septon-(Tyrions),Recovered
High-Sparrow,Infected
Jocelyn-Swyft,Suceptible
Maegor-I-Targaryen,Infected
Maggy,Suceptible
Mark-Mullendore,Suceptible
Melara-Hetherspoon,Suceptible
Moelle,Suceptible
Moon-Boy,Suceptible
Osfryd-Kettleblack,Infected
Preston-Greenfield,Suceptible
Raynard,Suceptible
Robert-Strong,Suceptible
Scolera,Infected
Senelle,Suceptible
Taena-of-Myr,Infected
Unella,Suceptible
Vylarr,Suceptible
Willas-Tyrell,Infected
Chataya,Suceptible
Chella,Suceptible
Lark,Suceptible
Small-Paul,Infected
Clement-Piper,Suceptible
Karyl-Vance,Suceptible
Cleon,Suceptible
Ghael,Suceptible
Kedry,Infected
Clubfoot-Karl,Suceptible
Mully,Suceptible
Cohollo,Suceptible
Haggo,Dead
Qotho,Suceptible
Gretchel,Suceptible
Maddy,Infected
Conn,Suceptible
Coratt,Suceptible
Corliss-Penny,Suceptible
Dirk,Suceptible
Thoren-Smallwood,Suceptible
Shadrich,Suceptible
Cressen,Infected
Patchface,Infected
Pylos,Infected
Cromm,Suceptible
Cutjack,Suceptible
Kurz,Suceptible
Tarber,Suceptible
Hero,Suceptible
Prendahl-na-Ghezn,Suceptible
Sallor,Suceptible
Daemon-Sand,Suceptible
Doreah,Suceptible
Eroeh,Suceptible
Ezzara,Suceptible
Lynesse-Hightower,Suceptible
Lysono-Maar,Suceptible
Marselen,Suceptible
Mezzara,Suceptible
Miklaz,Suceptible
Mirri-Maz-Duur,Suceptible
Pono,Recovered
Pyat-Pree,Suceptible
Qavo-Nogarys,Recovered
Qezza,Suceptible
Quaithe,Recovered
Rhaegel-Targaryen,Suceptible
Symon-Stripeback,Suceptible
Yurkhaz-zo-Yunzak,Suceptible
Daeron-I-Targaryen,Infected
Dalbridge,Suceptible
Ebben,Suceptible
Dalla,Recovered
Val,Recovered
Damon-Dance-for-Me,Suceptible
Grunt,Suceptible
Skinner,Suceptible
Sour-Alyn,Suceptible
Danwell-Frey,Suceptible
Jared-Frey,Suceptible
Lanna-(Happy-Port),Suceptible
Daryn-Hornwood,Suceptible
Torrhen-Karstark,Dead
Devan-Seaworth,Recovered
Garth-(Wolfs-Den),Suceptible
Godric-Borrell,Suceptible
Guncer-Sunglass,Suceptible
Imry-Florent,Suceptible
Khorane-Sathmantes,Suceptible
Leona-Woolfield,Suceptible
Marlon-Manderly,Suceptible
Matthos-Seaworth,Suceptible
Robett-Glover,Infected
Sybell-Spicer,Suceptible
Denzo-Dhan,Suceptible
Eustace-Brune,Suceptible
Dick-Follard,Suceptible
Dick-Straw,Suceptible
Hugh-Hungerford,Suceptible
Dolf,Suceptible
Mag-Mar-Tun-Doh-Weg,Suceptible
Lothor-Brune,Recovered
Nymeria-Sand,Suceptible
Draqaz,Suceptible
Drennan,Suceptible
Squint,Infected
Jommo,Suceptible
Ogo,Suceptible
Rhaego,Recovered
Dryn,Suceptible
Stonesnake,Suceptible
High-Septon-(fat_one),Dead
Jacks,Dead
Joss,Suceptible
Maron-Greyjoy,Infected
Porther,Suceptible
Raymun-Darry,Suceptible
Tobho-Mott,Suceptible
Tregar,Infected
Varly,Suceptible
Willam-Dustin,Infected
Wyl-(guard),Recovered
Wylla,Suceptible
Emmett,Suceptible
Watt,Infected
Forley-Prester,Infected
Walder-Rivers,Suceptible
Steffon-Varner,Suceptible
Hop-Robin,Suceptible
Genna-Lannister,Suceptible
Errok,Infected
Grigg,Infected
Styr,Suceptible
Hotho-Harlaw,Suceptible
Humfrey-Hewett,Suceptible
Nute,Suceptible
Quellon-Greyjoy,Suceptible
Sawane-Botley,Suceptible
Farlen,Infected
Florian-the-Fool,Suceptible
Jonquil,Suceptible
Fogo,Suceptible
Frenya,Suceptible
Holly,Infected
Fulk,Suceptible
Galyeon-of-Cuy,Suceptible
Gared,Suceptible
Will-(prologue),Suceptible
Murch,Suceptible
Leonette-Fossoway,Suceptible
Garrett-Paege,Suceptible
Garth-Greyfeather,Suceptible
Hairy-Hal,Suceptible
Gawen-Westerling,Suceptible
Gendel,Suceptible
Gorne,Suceptible
Merrit,Suceptible
Gerold-Grafton,Suceptible
Terrance-Lynderly,Suceptible
Oswell-Whent,Suceptible
Gerrick-Kingsblood,Suceptible
Raymun-Redbeard,Suceptible
Kojja-Mo,Suceptible
Gormon-Tyrell,Suceptible
Walgrave,Suceptible
Grazdan-mo-Eraz,Suceptible
Kegs,Suceptible
Todder,Suceptible
Jarl,Infected
Lorren,Suceptible
Grisel,Suceptible
Gunthor-son-of-Gurn,Suceptible
Gyles-Grafton,Suceptible
Haggon,Suceptible
Hake,Suceptible
Hallyne,Suceptible
Halys-Hornwood,Suceptible
Leathers,Suceptible
Rory,Suceptible
Spare-Boot,Suceptible
Harl,Suceptible
Harma,Infected
Rattleshirt,Infected
Weeper,Suceptible
Harras-Harlaw,Suceptible
Myles-Toyne,Suceptible
Harwood-Stout,Infected
Heward,Suceptible
Marghaz-zo-Loraq,Suceptible
Hobber-Redwyne,Suceptible
Horas-Redwyne,Infected
Rowan,Suceptible
Hoster-Blackwood,Suceptible
Mebble,Suceptible
Hother-Umber,Suceptible
Sigfryd-Harlaw,Suceptible
Hugh,Suceptible
Hugo-Vance,Suceptible
Jack-Be-Lucky,Suceptible
Jaehaerys-I-Targaryen,Suceptible
Jafer-Flowers,Suceptible
Jonos-Bracken,Recovered
Josmyn-Peckledon,Suceptible
Joy-Hill,Suceptible
Lewys-Piper,Recovered
Pia,Suceptible
Rennifer-Longwaters,Recovered
Ronnet-Connington,Suceptible
Shitmouth,Suceptible
Tysha,Suceptible
Urswyck,Suceptible
Wylis-Manderly,Suceptible
Zollo,Recovered
Rhaegar-Frey,Suceptible
Jarman-Buckwell,Suceptible
Ottyn-Wythers,Suceptible
Jeyne-Farman,Suceptible
Squirrel,Suceptible
Joanna-Lannister,Suceptible
Nyessos-Vhassar,Suceptible
Jon-Fossoway,Suceptible
Matthar,Suceptible
Orell,Suceptible
Othor,Infected
Patrek-of-Kings-Mountain,Infected
Ryk,Infected
Soren-Shieldbreaker,Suceptible
Tom-Barleycorn,Suceptible
Toregg,Dead
Ulmer,Suceptible
Wun-Weg-Wun-Dar-Wun,Suceptible
Zei,Suceptible
Jon-Umber-(Smalljon),Suceptible
Robin-Flint,Infected
Jonothor-Darry,Suceptible
Nurse,Suceptible
Joramun,Recovered
Richard-Horpe,Infected
Jyck,Suceptible
Morrec,Suceptible
Kella,Suceptible
Kerwin,Suceptible
Willem-Lannister,Recovered
Kurleket,Suceptible
Kyra,Suceptible
Softfoot,Suceptible
Leo-Lefford,Suceptible
Symon-Silver-Tongue,Infected
Longwater-Pyke,Suceptible
Lorent-Caswell,Infected
Urzen,Suceptible
Merrett-Frey,Infected
Lucas-Codd,Suceptible
Torwold-Browntooth,Suceptible
Luton,Suceptible
Lyanna-Mormont,Suceptible
Lyn-Corbray,Infected
Lyonel-Corbray,Suceptible
Malaquo-Maegyr,Suceptible
Mallador-Locke,Suceptible
Manfrey-Martell,Suceptible
Martyn-Lannister,Suceptible
Martyn-Rivers,Suceptible
Rodrik-Sparr,Suceptible
Mord,Suceptible
Morgo,Suceptible
Munda,Suceptible
Myranda-Royce,Suceptible
Trystane-Martell,Dead
Nage,Suceptible
Yezzan-zo-Qaggaz,Suceptible
Ralf-Stonehouse,Suceptible
Old-Bill-Bone,Suceptible
Olyvar-Frey,Suceptible
Oswell-Kettleblack,Suceptible
Palla,Suceptible
Quill,Suceptible
Rosey,Suceptible
Pate-(whipping-boy),Suceptible
Sweets,Suceptible
Perwyn-Frey,Suceptible
Petyr-Frey,Suceptible
Puckens,Suceptible
Shortear,Suceptible
Ragwyle,Suceptible
Quhuru-Mo,Suceptible
Xhondo,Infected
Ralf-(Limper),Suceptible
Yellow-Dick,Infected
Rollam-Westerling,Suceptible
Torbert,Suceptible
Steffon-Baratheon,Infected
Rugen,Suceptible
Rhaella-Targaryen,Suceptible
Rolph-Spicer,Suceptible
Tristifer-IV-Mudd,Suceptible
Walda-Frey-(daughter-of-Merrett),Recovered
Roose-Ryswell,Suceptible
Theobald,Suceptible
Sarella-Sand,Suceptible
Scar,Suceptible
Shadd,Suceptible
Ulf-son-of-Umar,Suceptible
Shrouded-Lord,Suceptible
Simon-Toyne,Suceptible
Theomore,Suceptible
William-Foxglove,Infected
Werlag,Dead
Talbert-Serry,Suceptible
Willow-Witch-eye,Suceptible
Thistle,Suceptible
Tion-Frey,Suceptible
Wulfe,Suceptible
