Id,Status
Gerold-Dayne,Recovered
Mellei,Infected
Morra,Infected
Ricasso,Infected
Timoth,Recovered
Arnolf-Karstark,Infected
Arthor-Karstark,Infected
Mors-Umber,Recovered
Rickard-Karstark,Infected
Aron-Santagar,Suceptible
Arron,Recovered
Emrick,Infected
Hareth-(Moles-Town),Infected
Satin,Recovered
Arson,Suceptible
Arstan,Recovered
Illyrio-Mopatis,Recovered
Jhiqui,Dead
Kraznys-mo-Nakloz,Dead
Mero,Infected
Lewyn-Martell,Dead
Smiling-Knight,Infected
Arwyn-Oakheart,Infected
Randyll-Tarly,Infected
Bellegere-Otherys,Infected
Benjen-Stark,Recovered
Biter,Dead
Brea,Infected
Brusco,Infected
Denyo-Terys,Recovered
Desmond,Recovered
Dobber,Suceptible
Elmar-Frey,Infected
Jaqen-Hghar,Recovered
Jeyne-Poole,Infected
Kindly-Man,Suceptible
Koss,Infected
Lommy-Greenhands,Infected
Mad-Huntsman,Infected
Meralyn,Infected
Mordane,Infected
Mycah,Recovered
Pate-(Old),Suceptible
Praed,Infected
Ravella-Swann,Infected
Rickon-Stark,Infected
Rodrik-Cassel,Infected
Rorge,Infected
Syrio-Forel,Infected
Talea,Dead
Ternesio-Terys,Infected
Thoros-of-Myr,Infected
Tommen-Baratheon,Recovered
Umma,Infected
Vayon-Poole,Infected
Waif,Suceptible
Weasel,Dead
Weese,Dead
Woth,Infected
Yorko-Terys,Suceptible
Clayton-Suggs,Infected
Galbart-Glover,Infected
Godry-Farring,Infected
Grimtongue,Recovered
Hagen,Recovered
Qarl-the-Maid,Infected
Red-Oarsman,Infected
Rodrik-Harlaw,Infected
Rolfe-the-Dwarf,Infected
Sybelle-Glover,Dead
Torgon-Greyiron,Recovered
Tristifer-Botley,Recovered
Tycho-Nestoris,Recovered
Wex-Pyke,Infected
Ashara-Dayne,Infected
Aurane-Waters,Recovered
Harys-Swyft,Infected
Loras-Tyrell,Infected
Orton-Merryweather,Dead
Paxter-Redwyne,Dead
Porridge,Infected
Salladhor-Saan,Recovered
Shireen-Baratheon,Dead
Azor-Ahai,Suceptible
Bael-the-Bard,Infected
Ygritte,Infected
Baelor-I-Targaryen,Dead
Ballabar,Infected
Frenken,Suceptible
Podrick-Payne,Infected
Balman-Byrch,Recovered
Falyse-Stokeworth,Infected
Boros-Blount,Recovered
Mandon-Moore,Recovered
Osmund-Kettleblack,Infected
Bannen,Recovered
Dywen,Recovered
Barbrey-Dustin,Infected
Roger-Ryswell,Recovered
Ben-Plumm,Infected
Bloodbeard,Infected
Galazza-Galare,Infected
Grazhar,Infected
Groleo,Infected
Hizdahr-zo-Loraq,Infected
Khrazz,Infected
Larraq,Infected
Missandei,Infected
Pycelle,Dead
Reznak-mo-Reznak,Recovered
Skahaz-mo-Kandaq,Dead
Steelskin,Dead
Widower,Recovered
Xaro-Xhoan-Daxos,Infected
Barsena,Suceptible
Bartimus,Suceptible
Bedwyck,Infected
Craster,Recovered
Belaquo,Recovered
Goghor-the-Giant,Infected
Irri,Dead
Spotted-Cat,Infected
Oznak-zo-Pahl,Suceptible
Ben-Bones,Infected
Kasporio,Infected
Penny,Recovered
Tybero-Istarion,Infected
Benerro,Infected
Moqorro,Infected
Benethon-Scales,Dead
Narbert-Grandison,Recovered
Benfred-Tallhart,Recovered
Helman-Tallhart,Infected
Leobald-Tallhart,Dead
Stygg,Recovered
Jaremy-Rykker,Infected
Luwin,Infected
Waymar-Royce,Infected
Jack-Bulwer,Recovered
Mariya-Darry,Recovered
Beth-Cassel,Infected
Big-Boil,Recovered
Black-Balaq,Infected
Blane,Infected
Blue-Bard,Recovered
Lambert-Turnberry,Dead
Qyburn,Recovered
Tallad,Dead
Bonifer-Hasty,Recovered
Tanda-Stokeworth,Infected
Cellador,Dead
Othell-Yarwyck,Infected
Tormund,Infected
Wick-Whittlestick,Infected
Brynden-Rivers,Infected
Chayle,Infected
Cley-Cerwyn,Recovered
Coldhands,Recovered
Donella-Hornwood,Infected
Hali,Dead
Hallis-Mollen,Infected
Hodor,Infected
Howland-Reed,Suceptible
Hullen,Recovered
Jon-Umber-(Greatjon),Recovered
Joseth,Infected
Leaf,Infected
Meera-Reed,Recovered
Osha,Dead
Poxy-Tym,Suceptible
Reek,Infected
Rickard-Stark,Dead
Stafford-Lannister,Dead
Stiv,Dead
Walder-Frey-(son-of-Jammos),Infected
Walder-Frey-(son-of-Merrett),Recovered
Brandon-Norrey,Suceptible
Torghen-Flint,Suceptible
Lyanna-Stark,Infected
Brella,Recovered
Shae,Infected
Brenett,Infected
Clarence-Crabb,Suceptible
Cleos-Frey,Infected
Creighton-Longbough,Suceptible
Dick-Crabb,Infected
Dontos-Hollard,Infected
Edmure-Tully,Recovered
Elder-Brother,Infected
Emmon-Cuy,Infected
Hyle-Hunt,Dead
Illifer,Suceptible
Jeyne-Heddle,Infected
Lysa-Arryn,Infected
Meribald,Infected
Narbert,Infected
Pyg,Infected
Robar-Royce,Infected
Selwyn-Tarth,Infected
Shagwell,Infected
Timeon,Dead
Vyman,Dead
Walton,Dead
Willow-Heddle,Dead
Chiggen,Infected
Jacelyn-Bywater,Dead
Lollys-Stokeworth,Infected
Marillion,Dead
Shagga,Recovered
Timett,Infected
Vardis-Egen,Recovered
Willis-Wode,Recovered
Brus-Buckler,Recovered
Malegorn,Infected
Bryce-Caron,Infected
Eldon-Estermont,Recovered
Guyard-Morrigen,Infected
Daven-Lannister,Dead
Edwyn-Frey,Infected
Emmon-Frey,Infected
Hoster-Tully,Recovered
Nestor-Royce,Dead
Ryman-Frey,Infected
Bump,Infected
Varamyr,Infected
Butterbumps,Recovered
Olenna-Redwyne,Infected
Byam-Flint,Dead
Caggo,Infected
Lucifer-Long,Dead
Meris,Infected
Camarron,Infected
Captain-Myraham,Infected
Captain-Myraham-Daughter,Suceptible
Colemon,Dead
Colen-of-Greenpools,Infected
Dacey-Mormont,Infected
Desmond-Grell,Recovered
Donnel-Waynwood,Dead
Eon-Hunter,Recovered
Jason-Mallister,Recovered
Jeyne-Westerling,Infected
Lothar-Frey,Recovered
Maege-Mormont,Infected
Marq-Piper,Recovered
Masha-Heddle,Recovered
Mathis-Rowan,Dead
Moreo-Tumitis,Suceptible
Mya-Stone,Dead
Mychel-Redfort,Infected
Raynald-Westerling,Infected
Robert-Arryn,Infected
Robin-Ryger,Recovered
Roslin-Frey,Infected
Tansy,Recovered
Tytos-Blackwood,Infected
Utherydes-Wayn,Infected
Wendel-Manderly,Infected
Cayn,Recovered
Cedric-Payne,Infected
Dorcas,Infected
Garlan-Tyrell,Dead
Garth-Tyrell,Suceptible
High-Septon-(Tyrions),Infected
High-Sparrow,Recovered
Jocelyn-Swyft,Infected
Maegor-I-Targaryen,Infected
Maggy,Suceptible
Mark-Mullendore,Suceptible
Melara-Hetherspoon,Recovered
Moelle,Recovered
Moon-Boy,Infected
Osfryd-Kettleblack,Dead
Preston-Greenfield,Suceptible
Raynard,Suceptible
Robert-Strong,Recovered
Scolera,Infected
Senelle,Infected
Taena-of-Myr,Infected
Unella,Infected
Vylarr,Infected
Willas-Tyrell,Recovered
Chataya,Infected
Chella,Infected
Lark,Infected
Small-Paul,Recovered
Clement-Piper,Infected
Karyl-Vance,Infected
Cleon,Suceptible
Ghael,Suceptible
Kedry,Infected
Clubfoot-Karl,Infected
Mully,Infected
Cohollo,Infected
Haggo,Recovered
Qotho,Infected
Gretchel,Recovered
Maddy,Infected
Conn,Dead
Coratt,Infected
Corliss-Penny,Infected
Dirk,Infected
Thoren-Smallwood,Recovered
Shadrich,Dead
Cressen,Recovered
Patchface,Dead
Pylos,Infected
Cromm,Recovered
Cutjack,Suceptible
Kurz,Suceptible
Tarber,Suceptible
Hero,Dead
Prendahl-na-Ghezn,Infected
Sallor,Recovered
Daemon-Sand,Infected
Doreah,Infected
Eroeh,Suceptible
Ezzara,Infected
Lynesse-Hightower,Suceptible
Lysono-Maar,Infected
Marselen,Recovered
Mezzara,Infected
Miklaz,Recovered
Mirri-Maz-Duur,Infected
Pono,Infected
Pyat-Pree,Recovered
Qavo-Nogarys,Infected
Qezza,Infected
Quaithe,Suceptible
Rhaegel-Targaryen,Recovered
Symon-Stripeback,Infected
Yurkhaz-zo-Yunzak,Suceptible
Daeron-I-Targaryen,Infected
Dalbridge,Recovered
Ebben,Recovered
Dalla,Infected
Val,Dead
Damon-Dance-for-Me,Recovered
Grunt,Recovered
Skinner,Infected
Sour-Alyn,Infected
Danwell-Frey,Infected
Jared-Frey,Recovered
Lanna-(Happy-Port),Suceptible
Daryn-Hornwood,Suceptible
Torrhen-Karstark,Infected
Devan-Seaworth,Recovered
Garth-(Wolfs-Den),Infected
Godric-Borrell,Recovered
Guncer-Sunglass,Suceptible
Imry-Florent,Infected
Khorane-Sathmantes,Recovered
Leona-Woolfield,Recovered
Marlon-Manderly,Infected
Matthos-Seaworth,Suceptible
Robett-Glover,Infected
Sybell-Spicer,Dead
Denzo-Dhan,Suceptible
Eustace-Brune,Recovered
Dick-Follard,Infected
Dick-Straw,Dead
Hugh-Hungerford,Suceptible
Dolf,Recovered
Mag-Mar-Tun-Doh-Weg,Infected
Lothor-Brune,Infected
Nymeria-Sand,Infected
Draqaz,Suceptible
Drennan,Infected
Squint,Infected
Jommo,Suceptible
Ogo,Suceptible
Rhaego,Suceptible
Dryn,Suceptible
Stonesnake,Dead
High-Septon-(fat_one),Infected
Jacks,Infected
Joss,Suceptible
Maron-Greyjoy,Infected
Porther,Suceptible
Raymun-Darry,Recovered
Tobho-Mott,Suceptible
Tregar,Suceptible
Varly,Recovered
Willam-Dustin,Infected
Wyl-(guard),Infected
Wylla,Infected
Emmett,Recovered
Watt,Infected
Forley-Prester,Infected
Walder-Rivers,Dead
Steffon-Varner,Suceptible
Hop-Robin,Infected
Genna-Lannister,Dead
Errok,Infected
Grigg,Infected
Styr,Infected
Hotho-Harlaw,Infected
Humfrey-Hewett,Infected
Nute,Recovered
Quellon-Greyjoy,Infected
Sawane-Botley,Infected
Farlen,Suceptible
Florian-the-Fool,Suceptible
Jonquil,Suceptible
Fogo,Suceptible
Frenya,Recovered
Holly,Infected
Fulk,Recovered
Galyeon-of-Cuy,Recovered
Gared,Infected
Will-(prologue),Infected
Murch,Recovered
Leonette-Fossoway,Dead
Garrett-Paege,Infected
Garth-Greyfeather,Recovered
Hairy-Hal,Infected
Gawen-Westerling,Infected
Gendel,Suceptible
Gorne,Dead
Merrit,Infected
Gerold-Grafton,Suceptible
Terrance-Lynderly,Infected
Oswell-Whent,Suceptible
Gerrick-Kingsblood,Suceptible
Raymun-Redbeard,Suceptible
Kojja-Mo,Infected
Gormon-Tyrell,Suceptible
Walgrave,Infected
Grazdan-mo-Eraz,Infected
Kegs,Infected
Todder,Dead
Jarl,Dead
Lorren,Recovered
Grisel,Recovered
Gunthor-son-of-Gurn,Dead
Gyles-Grafton,Dead
Haggon,Suceptible
Hake,Dead
Hallyne,Infected
Halys-Hornwood,Infected
Leathers,Infected
Rory,Infected
Spare-Boot,Infected
Harl,Suceptible
Harma,Infected
Rattleshirt,Recovered
Weeper,Infected
Harras-Harlaw,Infected
Myles-Toyne,Infected
Harwood-Stout,Infected
Heward,Infected
Marghaz-zo-Loraq,Infected
Hobber-Redwyne,Suceptible
Horas-Redwyne,Suceptible
Rowan,Recovered
Hoster-Blackwood,Recovered
Mebble,Infected
Hother-Umber,Recovered
Sigfryd-Harlaw,Dead
Hugh,Infected
Hugo-Vance,Infected
Jack-Be-Lucky,Dead
Jaehaerys-I-Targaryen,Infected
Jafer-Flowers,Suceptible
Jonos-Bracken,Recovered
Josmyn-Peckledon,Infected
Joy-Hill,Infected
Lewys-Piper,Dead
Pia,Infected
Rennifer-Longwaters,Infected
Ronnet-Connington,Infected
Shitmouth,Suceptible
Tysha,Infected
Urswyck,Recovered
Wylis-Manderly,Infected
Zollo,Infected
Rhaegar-Frey,Infected
Jarman-Buckwell,Dead
Ottyn-Wythers,Infected
Jeyne-Farman,Suceptible
Squirrel,Dead
Joanna-Lannister,Recovered
Nyessos-Vhassar,Suceptible
Jon-Fossoway,Suceptible
Matthar,Suceptible
Orell,Infected
Othor,Infected
Patrek-of-Kings-Mountain,Infected
Ryk,Infected
Soren-Shieldbreaker,Dead
Tom-Barleycorn,Infected
Toregg,Infected
Ulmer,Recovered
Wun-Weg-Wun-Dar-Wun,Infected
Zei,Recovered
Jon-Umber-(Smalljon),Dead
Robin-Flint,Infected
Jonothor-Darry,Suceptible
Nurse,Recovered
Joramun,Recovered
Richard-Horpe,Infected
Jyck,Infected
Morrec,Infected
Kella,Infected
Kerwin,Dead
Willem-Lannister,Infected
Kurleket,Infected
Kyra,Infected
Softfoot,Dead
Leo-Lefford,Suceptible
Symon-Silver-Tongue,Infected
Longwater-Pyke,Suceptible
Lorent-Caswell,Recovered
Urzen,Infected
Merrett-Frey,Dead
Lucas-Codd,Dead
Torwold-Browntooth,Infected
Luton,Infected
Lyanna-Mormont,Infected
Lyn-Corbray,Recovered
Lyonel-Corbray,Infected
Malaquo-Maegyr,Suceptible
Mallador-Locke,Suceptible
Manfrey-Martell,Infected
Martyn-Lannister,Recovered
Martyn-Rivers,Infected
Rodrik-Sparr,Infected
Mord,Recovered
Morgo,Infected
Munda,Infected
Myranda-Royce,Infected
Trystane-Martell,Recovered
Nage,Infected
Yezzan-zo-Qaggaz,Recovered
Ralf-Stonehouse,Infected
Old-Bill-Bone,Suceptible
Olyvar-Frey,Recovered
Oswell-Kettleblack,Suceptible
Palla,Dead
Quill,Suceptible
Rosey,Suceptible
Pate-(whipping-boy),Recovered
Sweets,Infected
Perwyn-Frey,Infected
Petyr-Frey,Infected
Puckens,Infected
Shortear,Suceptible
Ragwyle,Infected
Quhuru-Mo,Infected
Xhondo,Recovered
Ralf-(Limper),Recovered
Yellow-Dick,Recovered
Rollam-Westerling,Recovered
Torbert,Suceptible
Steffon-Baratheon,Infected
Rugen,Infected
Rhaella-Targaryen,Suceptible
Rolph-Spicer,Dead
Tristifer-IV-Mudd,Infected
Walda-Frey-(daughter-of-Merrett),Recovered
Roose-Ryswell,Suceptible
Theobald,Dead
Sarella-Sand,Infected
Scar,Infected
Shadd,Recovered
Ulf-son-of-Umar,Suceptible
Shrouded-Lord,Infected
Simon-Toyne,Infected
Theomore,Infected
William-Foxglove,Recovered
Werlag,Recovered
Talbert-Serry,Infected
Willow-Witch-eye,Infected
Thistle,Infected
Tion-Frey,Infected
Wulfe,Dead
